iteration,chain,sig,muy[1],muy[2],muy[3],sub1.mu[1],sub1.mu[2],sub1.mu[3],sub1.ν,sub2.mu[1],sub2.mu[2],sub2.mu[3],sub2.ν,sub3.mu[1],sub3.mu[2],sub3.mu[3],sub3.ν,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
2232,1,0.680940916355559,10.092525797192025,13.277368398303322,13.961945016702067,-0.15242279719650612,-1.3122166216834192,1.1995939708702024,7.904175662535626,-0.5767429574877815,0.7372719836878945,-1.7576344372374895,8.069679359509557,0.004787014175815105,-0.909161939042435,-0.45484405212972556,9.671985473876372,-117.76805045140273,15.0,1.0,0.9536405444363766,-117.76805045140273,123.09873278050361,0.03214649270319114,0.12823447996450454,4.0,0.0,0.23715121010981652,0.23715121010981652
2233,1,0.6841954257502422,9.946024512436027,13.581707559648661,14.249377199228856,-0.20097949865050635,-1.4888535515126358,1.804268341107974,7.650656180734498,-1.8123463621039155,0.2624041157109217,-0.5467567024441904,9.195038138530952,-0.13124699095098935,-0.3223039085889443,0.16834668751813414,15.205416856532601,-118.01422845049287,15.0,1.0,0.8883392293772411,-118.01422845049287,125.19578991217237,0.0024787130339802843,0.25603841879721756,4.0,0.0,0.23715121010981652,0.23715121010981652
2234,1,0.8369364238100485,9.817592927626261,13.030336615053024,13.755104296147836,-0.003698343968771556,-0.4431524027636741,1.8032560698209297,7.327229745650233,-0.3150000350947324,1.6472006768582435,-1.1466569347354383,7.162921379611873,0.5329335098851183,-0.2326521616213862,0.7486413328371853,13.011263305380398,-117.11737675274028,15.0,1.0,0.6755945225326322,-117.11737675274028,126.03369521676744,-0.06355554635753435,0.8898364841430322,4.0,0.0,0.23715121010981652,0.23715121010981652
2235,1,0.9988906960343574,9.86149762806837,13.28343534553686,14.185897575383581,0.5909861398799248,-0.6489816043034463,1.3231451117666988,11.20924832497359,-0.31537316032672436,0.4982764356119204,-0.6407750482153085,12.654841566220139,-0.6753667421083692,-0.648332630944716,-0.5598750616861583,13.035187450302697,-116.95376266054568,15.0,1.0,0.9265203365763169,-116.95376266054568,125.59226619529127,0.05861488222602418,0.46896568356955015,3.0,0.0,0.23715121010981652,0.23715121010981652
2236,1,0.6132011670060518,10.051815316269655,12.349723888871686,13.79576874719145,-0.9204952836444297,-1.953760606422043,1.0291534961981044,7.010945939724561,-0.0417653617593041,1.1277757795128796,0.38850438661129255,7.158048869122045,0.5954324702363015,0.4484222647896946,0.7233557459015681,10.525764839157043,-121.24820341171062,47.0,1.0,0.8585207480428102,-121.24820341171062,125.80631803500737,0.27469412990527076,-0.43449721369428573,5.0,0.0,0.23715121010981652,0.23715121010981652
2237,1,0.9328187901221757,9.559715378735103,12.656016321711009,14.057022743982055,0.624181587706089,-0.4271310811754656,1.4365233991109574,9.65478691405359,-0.3508017740341744,1.3213535209474356,-0.5194952499971768,10.754500529678891,-0.20051959947730724,-0.6091246497687814,0.8521128254150887,19.97690991511591,-115.5749445421725,15.0,1.0,0.9491564874958899,-115.5749445421725,124.93691809472573,-0.6050454716073403,-0.6050454716073403,4.0,0.0,0.23715121010981652,0.23715121010981652
2238,1,1.4210180714114098,10.667289343173909,12.67378288301322,13.77750263668924,-0.36671042255861175,-0.9351193987615526,0.26104536218719016,8.969881001684467,0.18849423620116906,1.0506172307826758,-0.0776594647299932,10.057845972534462,0.6879719174634745,-0.15493614246163911,0.4652049232319425,8.168635488707842,-115.28700369913125,31.0,1.0,0.8360206682729202,-115.28700369913125,120.59692292826848,0.036848989863571546,0.6000191597412936,4.0,0.0,0.23715121010981652,0.23715121010981652
2239,1,1.5514632940024826,10.04222705845077,13.495242653133225,13.226335241179028,-0.0954096988280955,-0.521015285695375,0.27703759469188327,6.478863324018711,-0.5476531109700669,0.39196505856908903,-0.3647543512754624,12.979167233811042,-0.2364045555547471,0.10779091319476522,0.639468857097947,6.044179847459844,-119.2551811434366,15.0,1.0,0.8249155016118517,-119.2551811434366,124.71508342534423,0.15229297200905023,0.4483070291426401,4.0,0.0,0.23715121010981652,0.23715121010981652
2240,1,0.8176528466323474,10.176304026651446,13.451879082090256,13.585567062866064,-0.3597739678731131,-1.5132458337978656,0.7591792805665246,6.440335615173195,-0.9443431183490918,0.7355062784821693,-1.5256555052157268,9.271297051613882,0.7426933928388245,0.5057338086110144,0.4761871170875953,6.381373399620894,-119.78947278004458,31.0,1.0,0.8616346961268387,-119.78947278004458,125.79781756843799,0.09589367144373284,0.46806748898281114,4.0,0.0,0.23715121010981652,0.23715121010981652
2241,1,1.7339130960092548,10.184674833057331,12.375091929636987,15.339107856492367,-0.06594888898930924,-0.8085713405250734,0.487159000841213,10.220729275573587,0.34846756344632646,0.7023564642302749,-0.04129364444927837,9.71248782626468,-0.7138591995663868,-0.853789847602858,-1.0396825047686373,19.190456038413696,-116.80267016893754,31.0,1.0,0.9790991699730566,-116.80267016893754,128.9233989988027,-0.2811315051654333,-0.5192746197670886,4.0,0.0,0.23715121010981652,0.23715121010981652
2242,1,0.9469799157498094,10.171013466426269,11.4343124242788,12.597186260975263,-0.04629345588381727,-0.8375312538827755,1.11346304788771,7.7332338420270945,1.2003273829324934,2.0746776200479666,0.720331490678747,10.736464660376742,1.2740525875686912,1.237481985951972,1.2071762440225542,8.315662834935681,-121.21324986969505,31.0,1.0,0.6740681592111551,-121.21324986969505,126.0246130299325,0.5203877776611705,0.9710264377852127,5.0,0.0,0.23715121010981652,0.23715121010981652
2243,1,0.6044558349757336,9.761344172966101,12.534801731043707,13.355844584713916,0.45549884902313226,-0.582286966822416,1.8352644731159955,8.934826134802451,-0.006170026284645025,2.134015150841386,-0.43840014673542654,8.64272043347219,0.5830052831551441,0.378276540831036,1.108127189013276,19.56440883204859,-118.31488036098631,31.0,1.0,0.8837176321157644,-118.31488036098631,130.84343741072342,0.07393002892402478,-0.5510809260348424,4.0,0.0,0.23715121010981652,0.23715121010981652
2244,1,0.7848610099805846,10.712191809259288,13.754074182067054,13.965473468553768,-1.14654395298471,-1.4324366284293844,1.0394936020776568,8.31883729077878,-0.6123288801115947,-0.17311804886826238,-0.9259770676273079,8.535865120315426,0.3698003070858957,-0.28500224828617027,0.5733617746644707,16.754045067062275,-118.94967122132924,31.0,1.0,0.7102620244277046,-118.94967122132924,129.11380962365254,0.7207064544353443,1.128799218284854,5.0,0.0,0.23715121010981652,0.23715121010981652
2245,1,0.8340412162124188,10.754463479679956,13.024333444349665,13.626324085215074,-0.10947595699078905,-2.479994790335906,-0.22002118222438727,8.940284737435944,-0.24587163908851134,0.5821532319350682,-1.0776517236977436,9.536814069563793,0.3299617642390302,-0.5673669851627803,0.2846116193456314,14.284756562270825,-120.80175783468577,31.0,1.0,0.8983761715612674,-120.80175783468577,126.34327290537163,-0.5236906208181011,0.8854142987407698,4.0,0.0,0.23715121010981652,0.23715121010981652
2246,1,0.8513888211500417,10.209363443076594,12.96874591306429,14.077717858004764,-1.291457098006609,-1.0572695949868254,1.2289747850338524,9.96582381759861,-0.8765211385083781,1.3843804262091968,-0.4092181413544913,8.369859841533517,-0.06288777705188946,-0.2678161619195971,0.9635644036813437,13.94857072296776,-120.13572216836855,7.0,1.0,0.4810684079926644,-120.13572216836855,127.47579210465311,0.6362167145126989,1.9214895656696314,3.0,0.0,0.23715121010981652,0.23715121010981652
2247,1,0.7975973767137283,11.02949903253076,12.852948457294202,13.828870679080303,-0.41749890261472017,-2.5763687182234376,0.08178107188772465,5.459085168020407,0.17951987669161557,0.8772572644979831,-0.7251452447397556,13.274694525517742,0.3113884535519781,0.40265027802601877,0.45623033397628604,11.125570500781349,-121.79687469141552,15.0,1.0,0.6672707607323825,-121.79687469141552,132.3132606623664,0.06516871625586873,0.9125987221431728,4.0,0.0,0.23715121010981652,0.23715121010981652
2248,1,0.6315112493350118,10.000395962781791,13.288855057848954,14.10002301192454,-0.5723221292549076,-0.8204423485256318,2.279502961643849,12.24182451637401,-1.251873421313939,1.0361067721999757,-1.1127404011780042,8.674122431424388,-0.2612393150062244,-0.7140127983617242,0.9680649245190143,19.93343281100203,-121.42875068517966,31.0,1.0,0.9675452670261189,-121.42875068517966,129.3828819253671,-0.0151177950993997,-0.4503041475967393,4.0,0.0,0.23715121010981652,0.23715121010981652
2249,1,0.7389861505672921,9.600213258501807,13.177433027776505,13.534062910042007,1.3443813275876437,-0.8193188472132261,1.2335333755375886,4.620338597402858,0.4822707757380482,-0.03552003083623803,-0.7130519248085306,6.137338614694293,1.002366808342747,0.27916804007725926,1.3732468742396122,6.688054493442304,-128.49609800241393,15.0,1.0,0.9975861054854459,-128.49609800241393,133.14537806266563,-0.022998395575939412,-0.2249992813391657,4.0,0.0,0.23715121010981652,0.23715121010981652
2250,1,0.6310766464566304,10.268636220979477,12.921332471571697,13.485081471471709,-0.6392620104957896,-2.3853606400684284,1.007413087405817,11.380890370744398,0.3633832790381753,0.8103769190343515,-0.2923518372575152,13.865610744530509,-0.23489683530312994,-0.609754529043339,1.1892564121344218,21.733774503178292,-123.16250679390703,15.0,1.0,0.986236042942044,-123.16250679390703,132.6116092678778,-0.0017185475116434645,-0.6020060185051364,4.0,0.0,0.23715121010981652,0.23715121010981652
2251,1,0.9264326444106205,10.171266225249147,13.69657872457998,13.664232857654653,-0.6040181108474341,-1.1012217329375078,1.221268305453066,7.784387860679327,-1.2045699476721952,1.165510509887961,-1.595594412582255,9.10113248131857,-0.5781906292146143,-0.2657065510079908,0.23844409946910378,10.537418421862967,-117.59695689043609,23.0,1.0,0.977717496891337,-117.59695689043609,127.53864796517668,-0.14691791940475696,-0.28242774222356104,4.0,0.0,0.23715121010981652,0.23715121010981652
2252,1,0.7328759884222353,10.128164182955251,12.74268767104051,14.455104161682247,-0.8942762737452901,-0.8955760104775368,0.4513082560601158,8.797963878027524,-0.7284803240451151,0.260366764979291,-0.14304220484448782,9.720360921918532,-0.5419691441889882,-0.7238152701353012,0.01826094150026314,16.897059969844403,-120.52220014900882,15.0,1.0,0.838032417749352,-120.52220014900882,124.77823828977424,0.47543892342018523,0.7781392004176411,4.0,0.0,0.23715121010981652,0.23715121010981652
2253,1,0.9846987248125616,10.130994537981389,12.968456147064323,13.938213733192484,-0.06104793123788416,-1.4720206991585538,1.1845732261860844,12.780473377069887,-0.3397708920692921,2.2916474751089524,-0.3463732021981,8.073902022586788,-0.5491849868140363,-0.7678223675743383,-0.683774965224986,14.010176823130339,-123.42902111802144,47.0,1.0,0.788612104921161,-123.42902111802144,131.49302000340364,-0.5985782349848705,-0.8366897488438951,5.0,0.0,0.23715121010981652,0.23715121010981652
2254,1,1.1304837699174846,10.046444553533743,13.580816248990061,12.999110157013012,0.1004805762081239,-0.9538725774124068,1.4147958260959137,5.267661998052521,-0.9098331813940423,0.04388167050662506,-1.2632689347613892,10.71024888987139,0.6789066206362971,0.7885627945722744,1.4768596722279785,12.135480507267546,-118.75729518151344,15.0,1.0,0.9889804278783735,-118.75729518151344,127.49420558975656,-0.483702584892157,-0.7963362038480852,4.0,0.0,0.23715121010981652,0.23715121010981652
2255,1,1.0723166280667649,9.289479257683748,14.245313132767066,13.330170173509664,-0.01076088518066197,-0.23935658578319058,1.474615800870357,13.212480404984515,-1.3716908951975382,0.2336981889448146,-1.2145820367238367,7.872206374941304,0.508612986390335,0.11341792843511078,0.6442930309158712,16.499696706122496,-119.92574880640021,15.0,1.0,0.9389732129789932,-119.92574880640021,123.84256133658856,0.3943107669796717,-0.6262685541591964,4.0,0.0,0.23715121010981652,0.23715121010981652
2256,1,1.4017594740554886,9.423450566881632,14.156046764962557,13.642039640063896,0.47275860873031217,-0.6574270902266277,0.8675821823698104,9.565985045157595,-1.6150975872089135,-0.13157697079486189,-1.332974261196136,7.998791396667633,-0.014116562365009994,-0.14113495396672995,0.7853583524228724,12.569611423014207,-117.36431999315042,15.0,1.0,0.9709274479772808,-117.36431999315042,124.65194107237689,-0.2574123201649883,-0.6983300213397143,4.0,0.0,0.23715121010981652,0.23715121010981652
2257,1,0.9943091209874199,9.77229815167983,13.364223700534504,13.38225927486015,-0.3767431842880421,-0.5537632044429499,1.160235226199476,9.953382009433563,-0.4500590485517069,0.7974926097474877,-0.5769396653856476,8.098057526052928,0.6945258532030454,0.012944991942062944,0.48369420861688434,15.411300227362263,-115.56419731699745,31.0,1.0,0.9881308339042191,-115.56419731699745,123.18699656583824,-0.12124980945299058,-0.501914472273512,4.0,0.0,0.23715121010981652,0.23715121010981652
2258,1,1.1616883368973776,10.020138093396572,13.26334002518809,14.006608353632696,-0.3187553850764187,-0.7991031444650492,1.29971664723688,9.119557873645578,-0.33464814533916,0.7613843705728232,-0.6475434202058744,8.958639601980046,0.8776516715508975,0.20747459794955098,0.3168304005336872,15.09414467807404,-118.45595474279766,15.0,1.0,0.4762372369745831,-118.45595474279766,131.28786688439405,0.41256173885645353,1.576830943137054,4.0,0.0,0.23715121010981652,0.23715121010981652
2259,1,0.7935091653919819,10.173677900145035,12.278462400546989,14.115252392265743,-0.0050671772405926074,-1.5529664637832319,1.014473006937991,7.059564009419022,1.0556286523080023,2.342563650765558,0.2520170744918297,8.412543669279229,0.08556620319228517,-0.5808682790942764,1.1502989826449468,13.582943537501057,-119.41539862228692,15.0,1.0,1.0,-119.41539862228692,124.9626883097553,-0.4564017847946218,-0.8496390917715644,4.0,0.0,0.23715121010981652,0.23715121010981652
2260,1,1.0821515495689014,9.13290200566694,12.459652041707132,14.573920693123831,0.8564549363067219,-0.28721545212174526,1.3234508566411112,11.509665129427285,-0.6421824237196292,1.5914815916582299,-0.1889530257953786,11.83488308617102,-0.26662180653473616,-0.13386059945404688,-0.34031219441238775,10.387385595005032,-119.86228020298464,15.0,1.0,0.8683189534669238,-119.86228020298464,128.09388892373738,-0.11049879103774174,0.4744675241645382,4.0,0.0,0.23715121010981652,0.23715121010981652
2261,1,1.4789917662250174,9.376433943148712,12.918173134991164,14.231120294423025,0.36918142422548533,0.006332522763551729,1.767077054994031,8.790743213230556,-0.1214210353002104,1.0146708180046085,-0.19832962616125838,15.080145252093788,-0.2856377966388163,-0.5544842765093994,-0.6276677528454033,12.09676298823396,-119.8072499131714,15.0,1.0,0.5854602731893089,-119.8072499131714,128.0855461377153,1.2190071040878223,1.25699175678362,4.0,0.0,0.23715121010981652,0.23715121010981652
2262,1,0.454248355554788,10.473202070342952,13.454039897595226,13.933241253786536,-1.5512896098317435,-2.170382634877909,0.14056813869497384,8.134196573684592,-0.7613023244973706,0.18163544032720352,-2.0374689771403025,6.126587480843978,0.24822217098965543,-0.9055743822597366,0.44392415571120614,10.811375082272143,-123.31482382023536,15.0,1.0,1.0,-123.31482382023536,129.69158953225573,-0.6601206675155993,-1.454428600294733,4.0,0.0,0.23715121010981652,0.23715121010981652
2263,1,0.9132221076091964,10.225842308065998,12.795639674971754,14.50152720615694,-0.39803914874139756,-1.3565911855868318,1.4868623965271157,7.746762193361567,-0.2045827650324134,1.702070661968853,-0.739580211025153,11.962882481384199,-0.9811962807347545,-0.44361827805844034,0.4892777838172517,13.135874222375282,-117.20490975012503,15.0,1.0,0.9622763531658504,-117.20490975012503,129.73517821936076,-0.20518220020213107,-0.20518220020213107,4.0,0.0,0.23715121010981652,0.23715121010981652
2264,1,0.8734230045716319,10.119529662373173,12.131746595602296,14.027429955678201,-0.04269902654946589,-1.4363549203843062,0.8687052586523729,8.496460291583585,0.027709604281158096,1.7727885940376553,-0.03207092209524881,12.68610600165354,-0.14209180410704408,0.01878102161758282,0.004726348038264633,14.67172952994376,-115.48220177832327,15.0,1.0,0.7895049026751377,-115.48220177832327,125.55756752212018,-0.08813932510410893,0.530640911140182,4.0,0.0,0.23715121010981652,0.23715121010981652
2265,1,1.6431398937962316,10.780114291726155,11.73638416380013,13.472305501882383,-0.29893967663485,-1.3316968091439505,0.43330865498064175,7.635597990525138,0.5228441813506628,1.0427523469481879,-0.0035853932207427774,7.886247047704164,0.08649916639737168,0.30419400054150936,-0.11316744179566501,12.00640225575428,-118.82770117381168,15.0,1.0,0.8263513433544107,-118.82770117381168,124.1693383069618,0.14482801543319113,0.5536067377833689,4.0,0.0,0.23715121010981652,0.23715121010981652
2266,1,0.5856515640543526,9.598869601186825,12.549103909426153,14.300975544111601,0.8717586154236194,-1.1529265720697137,2.452204833911476,10.971046858303206,-0.2420481219962607,1.4482039211034303,-0.038953608287996544,8.166341786505459,-0.39981033931348847,-0.8499823362040693,0.1834073356507451,15.911831659135501,-118.21075315438353,31.0,1.0,0.9800063855705355,-118.21075315438353,125.83750556783197,-0.16721846308591637,-0.5953649690294895,4.0,0.0,0.23715121010981652,0.23715121010981652
2267,1,1.7727850649169312,10.696602978452283,13.331126837493676,14.054938461318669,-0.3068427199718363,-1.0006111488949276,0.1389005823922744,8.141159769969107,-0.30462728447185466,0.43170022619429055,-0.2651652028985887,13.936847482734207,-0.27273344135712696,-0.9396490802501738,0.40992342474457244,10.433565107014285,-116.46686022037814,15.0,1.0,0.9214412002624522,-116.46686022037814,124.3736147859828,-0.22514785140860738,0.6218664485682552,4.0,0.0,0.23715121010981652,0.23715121010981652
2268,1,1.1567521964373262,8.966747148447736,13.640672134909538,14.488437083525499,1.0977072890977424,0.1506951333124542,1.8645791826473477,9.957264313674818,-0.7260398903425482,0.6432824079481059,-0.8404509431677836,7.144446949166866,-0.436866946931607,-0.5984663708941513,0.21410344087320105,10.18758840799162,-116.3269704425881,31.0,1.0,0.9866937841339526,-116.3269704425881,122.15344541478291,-0.18951475379940064,-0.7994776662948198,4.0,0.0,0.23715121010981652,0.23715121010981652
2269,1,1.4108210135475512,8.610485898768697,13.20737260420731,14.491615747559818,0.8525084297713238,0.4454818230255535,1.9805383786341177,11.506163607368801,0.22697527594684794,0.09960694135248227,-0.9880422562958029,6.3203090785725085,-0.5090389817079963,-1.3684087572470245,-0.3759235835958806,6.08270416689929,-124.48325618316161,7.0,1.0,0.3901127359164373,-124.48325618316161,129.8263518144023,-0.6340655153082366,2.471367974569233,3.0,0.0,0.23715121010981652,0.23715121010981652
2270,1,1.2062285965911357,8.59769543591223,13.472810234241939,14.853529686312037,1.3431886403250743,0.33749868998125215,2.164358987506921,10.608914145630933,-0.8522701783078821,0.5086187678722058,-0.571589781747477,6.834010033461672,0.2343282035840309,-0.8854127983690886,-0.3079913609555219,9.604018118036711,-120.16824312983692,63.0,1.0,0.9992310652766478,-120.16824312983692,127.81819494233318,-0.45443019930326045,-0.7475348604397709,5.0,0.0,0.23715121010981652,0.23715121010981652
2271,1,0.6394593933223932,11.228262189973808,13.209878572524039,13.37748862030746,-1.1610643770770537,-1.947732129740708,-0.412359346999244,6.787766928118772,-0.6540432912822932,0.7822922550754353,-1.2339412004161965,14.926241184520105,-0.2420624734723392,-0.1901422114754256,0.9517332110699623,16.414128945838808,-123.65699363814609,31.0,1.0,0.2300245034596758,-123.65699363814609,128.43919864192404,1.187245315405093,10.999945473580468,5.0,0.0,0.23715121010981652,0.23715121010981652
2272,1,1.0386740200014293,11.095254314847192,13.159576722487609,13.96634434388073,-2.134787186867362,-2.602075550623371,0.4710719902786582,7.547357173929686,-0.6187136887895686,1.5193702572691463,-1.297785350969866,14.485008932822495,0.780342628415333,-0.04738562708293926,0.1090062350163985,14.727796035697914,-130.93466000612625,15.0,1.0,0.6434493342857429,-130.93466000612625,138.10748578752913,2.5048857694805804,2.7769619975043156,4.0,0.0,0.23715121010981652,0.23715121010981652
2273,1,0.9561528415840153,11.097033487395919,12.87348197333911,13.84653423779085,-2.0214663878239842,-2.4687381598787526,0.6806314129055757,8.011575650149723,-0.7527041240698841,0.9217463331240131,-1.2562497052772001,13.38411542619605,0.7266340401731657,0.07053641586577389,-0.049296920881535866,14.08039131695745,-126.12380068350639,15.0,1.0,0.2528562342198955,-126.12380068350639,139.15244847963714,-2.895425789842932,-2.895425789842932,4.0,0.0,0.23715121010981652,0.23715121010981652
2274,1,0.5883611489990093,10.951070624376294,12.794085119788287,14.159288190417183,-0.7697679346039379,-2.7875542012717642,-0.4651848750405809,9.014540234256957,-1.6703310599341255,1.1254037976572198,-0.5095819444669184,10.084311389959282,0.0075629732836266506,-0.5042981013949137,1.294734412685128,17.386355172055037,-125.06442538165567,15.0,1.0,0.9964849557198043,-125.06442538165567,133.39151715720436,-0.7608935259582381,-1.2723898755925234,4.0,0.0,0.23715121010981652,0.23715121010981652
2275,1,0.7492346067985908,10.529762827701576,13.149574576232446,15.059334507632782,-1.6731723876941944,-1.7153734719124825,0.5039574332054149,8.648412655005442,-0.5818822878364731,0.1677083541715036,-1.8754088656852455,13.301743928080567,-0.5732659714161411,-0.3322680544266559,-0.32315816215286763,11.244021128384277,-127.3432156896471,15.0,1.0,0.9523257820243884,-127.3432156896471,135.69574645669016,0.20735852033575952,-0.8255080852545404,4.0,0.0,0.23715121010981652,0.23715121010981652
2276,1,0.9295839294547997,10.96934572227335,13.613115613877547,14.900358013715481,-1.4456016192957968,-1.6231263142095207,0.8071513914935566,8.276166698328346,-0.3466456260956553,0.6413131202545987,-1.1778458658909015,14.726873127155509,-0.37115780765796025,0.05934394107935177,-0.7718301453152102,12.786840435632437,-125.72934219313247,15.0,1.0,1.0,-125.72934219313247,136.2657546081386,-0.4527276231174824,-0.6341690122688988,4.0,0.0,0.23715121010981652,0.23715121010981652
2277,1,1.0611199399234914,10.60038154851141,12.743988010641072,14.12146311182843,-0.288905793264364,-1.8663015327240247,0.2619132865570703,9.854958366790182,0.44738236598623116,0.7442570808127708,-0.77012270356812,11.588615604022968,-0.40668596896446824,-0.6745736309988577,-0.5472710484370853,14.79567777770377,-118.968905446477,15.0,1.0,0.8222830459685491,-118.968905446477,136.503508689844,-0.4455006947248137,0.6103409682517338,4.0,0.0,0.23715121010981652,0.23715121010981652
2278,1,0.9094427245272685,9.907792703190939,13.210495379708968,14.51289920219504,-0.6326995472700151,-0.39860021195191886,1.1656537740110788,13.456211928862254,-1.0786334768862242,1.0229158006940122,-0.7129977688478462,11.969572484529683,-0.5430583020704529,-0.4365443871437485,-0.29233852100461916,15.52857338555454,-120.82318807864115,15.0,1.0,0.6757035902116262,-120.82318807864115,132.02362078341275,0.08122672845513534,0.6283764591365184,3.0,0.0,0.23715121010981652,0.23715121010981652
2279,1,1.134328392920956,9.963262704023547,12.630516558119655,14.323218812947745,-0.1040767048058161,-0.8070984995840809,1.1688031582457559,12.297514508040548,-1.2398460098738666,0.9984132810862827,-0.14193343880913445,11.890620186264407,-0.24541147994051316,-0.6048384275879191,-0.1338891294084663,16.684269899105637,-118.45690004593922,15.0,1.0,0.9044368405266278,-118.45690004593922,127.36430386267207,-0.1376034808258879,-0.40016573751573503,4.0,0.0,0.23715121010981652,0.23715121010981652
2280,1,1.4704746901243382,11.85079242781129,13.739997840093638,13.095694023976124,-0.9531833359852045,-1.8165174362197583,-0.1721070390507675,6.493933563136486,-0.9576391862428116,0.7402014507435482,-0.17571328592432092,5.687849798397457,0.5020881814214666,0.7482139972300744,0.9112581549283002,7.494808261771502,-123.42128226473717,15.0,1.0,0.9271846269462969,-123.42128226473717,127.06979354526483,0.25996807187794957,-0.3495400293408437,4.0,0.0,0.23715121010981652,0.23715121010981652
2281,1,0.9125809768262323,10.428124404864613,14.256019973355107,13.213636892561468,-0.10714018347061083,-1.5362707892272247,0.9730085606623162,7.469780198844739,-0.5479870664901186,0.022135079916999312,-1.4914773606799803,12.42881334753478,0.9026601675920711,0.004477191477582611,0.9364467056418277,6.558057262570223,-123.3784047386406,15.0,1.0,0.7899480229995064,-123.3784047386406,133.2299016853024,0.45027985664344783,1.484164225206996,4.0,0.0,0.23715121010981652,0.23715121010981652
2282,1,0.707057801418892,10.538541486865476,13.31255353604597,13.75225486728702,-1.4204309955463594,-1.9020471881614833,0.5142165895726631,10.025116316995812,-0.4806616348281158,1.9378403985452324,-0.27300285911701744,9.142829055931204,0.5726757635877051,0.4304935174736735,0.5337080575595554,14.040493926983036,-120.07488953969516,31.0,1.0,0.9653690897069935,-120.07488953969516,132.71076174064243,-0.34392913157640237,-0.6129689886123231,4.0,0.0,0.23715121010981652,0.23715121010981652
2283,1,0.6672535399382097,10.261873263170896,12.851028671009626,13.381000485501302,-0.8536370257402638,-1.2681618734057498,1.1915343956612852,9.571604702131264,-0.2939083285062693,0.14015120487198457,-1.2399536838287857,8.571223968500629,0.7960315884341038,1.3658428745214797,-0.18857933637800778,10.724074552535932,-123.00569824453018,15.0,1.0,0.9783931266802445,-123.00569824453018,130.6655172909831,-0.1294446776030327,-0.44021140252473856,4.0,0.0,0.23715121010981652,0.23715121010981652
2284,1,0.6437068983097138,10.163440953134748,12.402617399527207,14.691052731529133,0.5177671026852967,-1.3343721629138408,1.0915167066726894,9.000517212267132,-0.8969219119951412,1.7198956222610675,-0.3533019280333926,7.529685914991339,-1.5370931042815146,-2.341255377009292,0.8191582170374467,9.564394962768747,-125.31147530775434,15.0,1.0,0.8808320701648971,-125.31147530775434,131.71498724692742,0.16713281403937685,0.2834757584079455,4.0,0.0,0.23715121010981652,0.23715121010981652
2285,1,0.3882195898310585,9.897710954996136,12.401393480924602,14.056004257783696,-0.384769527957559,-0.6087156674411882,2.545018604536686,8.728864764440225,1.312264559021081,0.2816191387565702,-0.5789503279834395,8.39268645940166,-0.38377492275828845,-0.12925974788541927,-0.5767465644935084,15.691853709059355,-125.42704009360057,15.0,1.0,0.9815415922939065,-125.42704009360057,132.91320468254548,-0.01379392345225483,-0.27258082662319794,4.0,0.0,0.23715121010981652,0.23715121010981652
2286,1,0.5366043799032679,10.411507048775498,12.345108658481522,14.682381413633907,-0.36981173818547647,-2.218913212231797,1.0037662633772357,7.1069413791806575,1.0609247413605507,2.389378887621855,-0.653587846488836,11.377083176682266,-0.4932309693658319,-1.8800640659329357,0.41779045771995593,13.64414106811996,-123.13593217421025,31.0,1.0,0.9790268356823737,-123.13593217421025,134.80528782896084,-0.23118825740729676,-0.3947909961684388,4.0,0.0,0.23715121010981652,0.23715121010981652
2287,1,0.7244262722296926,10.230171192255703,12.66728321403504,14.023754678712415,-0.10957812879502343,-1.2931877834470586,1.3520058349441353,6.825072365130091,0.31771382378223545,1.520917233674064,-0.44504209890228,8.752191828954334,-1.5085002585541525,-0.8819594100338235,0.529793920281045,10.387658343220407,-118.94072919697481,15.0,1.0,0.9912341854172286,-118.94072919697481,127.99096614479971,-0.095449193630472,-0.24989948957650654,4.0,0.0,0.23715121010981652,0.23715121010981652
2288,1,0.5083606385643331,10.230961214073137,13.34224905191529,14.259147719504213,-0.049773878148845443,-1.5652562941885617,1.9451607453430482,8.341977193600142,-0.2885508628224487,0.35833512708619564,-0.767473747915079,11.539530974148677,-0.014455900810858457,-1.13111915365329,0.6614132895007256,11.718363044860617,-119.83755429018326,15.0,1.0,0.6193851017198827,-119.83755429018326,129.37092796886137,0.23608980547450642,0.9887078156414475,4.0,0.0,0.23715121010981652,0.23715121010981652
2289,1,0.5344653002783498,10.439214571792222,13.16153276259013,14.094438173653566,0.18722754636730243,-1.7023804251294226,1.9258700169384395,7.926420307700713,-0.1605692783192679,0.4048957151847423,-0.6069620993557217,11.849561048138261,-0.0304757848815862,-0.8924576479879267,0.8425044856049877,11.892373251600654,-121.4735047336581,15.0,1.0,0.8878463337925715,-121.4735047336581,127.32269026971399,0.3094574665395129,0.38114040697946905,3.0,0.0,0.23715121010981652,0.23715121010981652
